TRADENO	TRADETIME	SECBOARD	SECCODE	PRICE	VOLUME	ACCRUEDINT	YIELD	VALUE
003422600736	095944	FQBR	AMZN-RM	241000.0000000000	1	0.00	0.00	241000.00
003422600737	095944	FQBR	ATVI-RM	6410.0000000000	1	0.00	0.00	6410.00
003422600742	095944	TQBR	GMKN	23498.0000000000	1	0.00	0.00	23498.00
003422600743	095944	TQBR	GMKN	23498.0000000000	1	0.00	0.00	23498.00
003422600744	095944	TQBR	GMKN	23498.0000000000	6	0.00	0.00	140988.00
003422600745	095944	TQBR	GMKN	23498.0000000000	6	0.00	0.00	140988.00
003422600746	095944	TQBR	GMKN	23498.0000000000	1	0.00	0.00	23498.00
003422600747	095944	TQBR	GMKN	23498.0000000000	3	0.00	0.00	70494.00
003422600748	095944	TQBR	GMKN	23498.0000000000	1	0.00	0.00	23498.00
003422600749	095944	TQBR	GMKN	23498.0000000000	1	0.00	0.00	23498.00
003422600750	095944	TQBR	GMKN	23498.0000000000	5	0.00	0.00	117490.00
003422600751	095944	TQBR	GMKN	23498.0000000000	1	0.00	0.00	23498.00
003422600752	095944	TQBR	GMKN	23498.0000000000	12	0.00	0.00	281976.00
003422600753	095944	TQBR	GMKN	23498.0000000000	2	0.00	0.00	46996.00
003422600754	095944	TQBR	GMKN	23498.0000000000	16	0.00	0.00	375968.00
003422600755	095944	TQBR	GMKN	23498.0000000000	5	0.00	0.00	117490.00
003422600756	095944	TQBR	GMKN	23498.0000000000	8	0.00	0.00	187984.00
003422600738	095944	TQBR	ETLN	124.9800000000	47	0.00	0.00	5874.06
003422600739	095944	TQBR	ETLN	124.9800000000	6	0.00	0.00	749.88
003422600740	095944	TQBR	GLTR	448.5000000000	10	0.00	0.00	4485.00
003422600741	095944	TQBR	GLTR	448.5000000000	10	0.00	0.00	4485.00
003422600723	095944	TQCB	RU000A0JWS92	107.5000000000	3	84.84	4.68	3225.00
003422600726	095944	TQPI	ODVA	0.1300000000	1000	0.00	0.00	130.00
003422600727	095944	TQPI	ODVA	0.1300000000	1000	0.00	0.00	130.00
003422600728	095944	TQPI	ODVA	0.1300000000	1000	0.00	0.00	130.00
003422600729	095944	TQPI	ODVA	0.1300000000	1000	0.00	0.00	130.00
003422600730	095944	TQPI	ODVA	0.1300000000	1000	0.00	0.00	130.00
003422600731	095944	TQPI	ODVA	0.1300000000	1000	0.00	0.00	130.00
003422600732	095944	TQPI	ODVA	0.1300000000	1000	0.00	0.00	130.00
003422600733	095944	TQPI	ODVA	0.1300000000	1000	0.00	0.00	130.00
003422600734	095944	TQPI	ODVA	0.1300000000	3000	0.00	0.00	390.00
003422600735	095944	TQPI	ODVA	0.1300000000	1000	0.00	0.00	130.00
003422600724	095944	TQTF	RUSB	2159.0000000000	1	0.00	0.00	2159.00
003422600795	095944	TQBR	SIBN	328.7500000000	40	0.00	0.00	13150.00
003422600796	095944	TQBR	SIBN	328.7500000000	30	0.00	0.00	9862.50
003422600797	095944	TQBR	SIBN	328.7500000000	20	0.00	0.00	6575.00
003422600798	095944	TQBR	SIBN	328.7500000000	150	0.00	0.00	49312.50
003422600799	095944	TQBR	SIBN	328.7500000000	120	0.00	0.00	39450.00
003422600800	095944	TQBR	SIBN	328.7500000000	20	0.00	0.00	6575.00
003422600801	095944	TQBR	SIBN	328.7500000000	100	0.00	0.00	32875.00
003422600802	095944	TQBR	SIBN	328.7500000000	20	0.00	0.00	6575.00
003422600803	095944	TQBR	SIBN	328.7500000000	20	0.00	0.00	6575.00
003422600804	095944	TQBR	SIBN	328.7500000000	10	0.00	0.00	3287.50
003422600805	095944	TQBR	SIBN	328.7500000000	100	0.00	0.00	32875.00
003422600806	095944	TQBR	SIBN	328.7500000000	20	0.00	0.00	6575.00
003422600807	095944	TQBR	SIBN	328.7500000000	980	0.00	0.00	322175.00
003422600808	095944	TQBR	SIBN	328.7500000000	30	0.00	0.00	9862.50
003422600809	095944	TQBR	SIBN	328.7500000000	100	0.00	0.00	32875.00
003422600810	095944	TQBR	SIBN	328.7500000000	100	0.00	0.00	32875.00
003422600757	095944	TQBR	SFIN	505.6000000000	500	0.00	0.00	252800.00
003422600758	095944	TQBR	SFIN	505.6000000000	50	0.00	0.00	25280.00
003422600759	095944	TQBR	SFIN	505.6000000000	20	0.00	0.00	10112.00
003422600760	095944	TQBR	SFIN	505.6000000000	200	0.00	0.00	101120.00
003422600761	095944	TQBR	SFIN	505.6000000000	10	0.00	0.00	5056.00
003422600762	095944	TQBR	SFIN	505.6000000000	500	0.00	0.00	252800.00
003422600763	095944	TQBR	SFIN	505.6000000000	10	0.00	0.00	5056.00
003422600764	095944	TQBR	SFIN	505.6000000000	30	0.00	0.00	15168.00
003422600765	095944	TQBR	SFIN	505.6000000000	30	0.00	0.00	15168.00
003422600766	095944	TQBR	SFIN	505.6000000000	30	0.00	0.00	15168.00
003422600767	095944	TQBR	SFIN	505.6000000000	300	0.00	0.00	151680.00
003422600768	095944	TQBR	SFIN	505.6000000000	10	0.00	0.00	5056.00
003422600769	095944	TQBR	SFIN	505.6000000000	100	0.00	0.00	50560.00
003422600770	095944	TQBR	SFIN	505.6000000000	100	0.00	0.00	50560.00
003422600771	095944	TQBR	SFIN	505.6000000000	20	0.00	0.00	10112.00
003422600772	095944	TQBR	SFIN	505.6000000000	10	0.00	0.00	5056.00
003422600773	095944	TQBR	SFIN	505.6000000000	50	0.00	0.00	25280.00
003422600774	095944	TQBR	SFIN	505.6000000000	1000	0.00	0.00	505600.00
003422600775	095944	TQBR	SFIN	505.6000000000	30	0.00	0.00	15168.00
003422600776	095944	TQBR	SFIN	505.6000000000	10	0.00	0.00	5056.00
003422600777	095944	TQBR	SFIN	505.6000000000	60	0.00	0.00	30336.00
003422600778	095944	TQBR	SFIN	505.6000000000	50	0.00	0.00	25280.00
003422600779	095944	TQBR	SFIN	505.6000000000	10	0.00	0.00	5056.00
003422600780	095944	TQBR	SFIN	505.6000000000	30	0.00	0.00	15168.00
003422600781	095944	TQBR	SFIN	505.6000000000	10	0.00	0.00	5056.00
003422600782	095944	TQBR	SFIN	505.6000000000	10	0.00	0.00	5056.00
003422600783	095944	TQBR	SFIN	505.6000000000	40	0.00	0.00	20224.00
003422600784	095944	TQBR	SFIN	505.6000000000	60	0.00	0.00	30336.00
003422600785	095944	TQBR	SFIN	505.6000000000	10	0.00	0.00	5056.00
003422600786	095944	TQBR	SFIN	505.6000000000	200	0.00	0.00	101120.00
003422600787	095944	TQBR	SFIN	505.6000000000	500	0.00	0.00	252800.00
003422600788	095944	TQBR	SFIN	505.6000000000	1000	0.00	0.00	505600.00
003422600789	095944	TQBR	SFIN	505.6000000000	100	0.00	0.00	50560.00
003422600790	095944	TQBR	SFIN	505.6000000000	10	0.00	0.00	5056.00
003422600791	095944	TQBR	SFIN	505.6000000000	10	0.00	0.00	5056.00
003422600792	095944	TQBR	SFIN	505.6000000000	70	0.00	0.00	35392.00
003422600793	095944	TQBR	SFIN	505.6000000000	10	0.00	0.00	5056.00
003422600794	095944	TQBR	SFIN	505.6000000000	30	0.00	0.00	15168.00
003422600811	095944	TQBR	TGKA	0.0109360000	100000	0.00	0.00	1093.60
003422600725	095944	TQTF	VTBE	900.1000000000	1	0.00	0.00	900.10
003422600812	095945	TQBR	YNDX	5161.0000000000	1	0.00	0.00	5161.00
003422600813	095945	TQBR	YNDX	5161.0000000000	1	0.00	0.00	5161.00
003422600814	095945	TQBR	YNDX	5161.0000000000	1	0.00	0.00	5161.00
003422600815	095945	TQBR	YNDX	5161.0000000000	4	0.00	0.00	20644.00
003422600816	095945	TQBR	YNDX	5161.0000000000	4	0.00	0.00	20644.00
003422600817	095945	TQBR	YNDX	5161.0000000000	54	0.00	0.00	278694.00
003422600818	095945	TQBR	YNDX	5161.0000000000	5	0.00	0.00	25805.00
003422600819	095945	TQBR	YNDX	5161.0000000000	49	0.00	0.00	252889.00
003422600820	095945	TQBR	YNDX	5161.0000000000	74	0.00	0.00	381914.00
003422600821	095945	TQBR	YNDX	5161.0000000000	2	0.00	0.00	10322.00
003422600822	095945	TQBR	YNDX	5161.0000000000	1	0.00	0.00	5161.00
003422600823	095945	TQBR	YNDX	5161.0000000000	19	0.00	0.00	98059.00
003422600824	095945	TQBR	YNDX	5161.0000000000	3	0.00	0.00	15483.00
003422600825	095945	TQBR	YNDX	5161.0000000000	2	0.00	0.00	10322.00
003422600826	095945	TQBR	YNDX	5161.0000000000	1	0.00	0.00	5161.00
003422600827	095945	TQBR	YNDX	5161.0000000000	30	0.00	0.00	154830.00
003422600828	095945	TQBR	YNDX	5161.0000000000	3	0.00	0.00	15483.00
003422600830	095946	TQOB	SU26236RMFS8	100.7200000000	1	6.25	5.66	1007.20
003422600829	095946	TQCB	RU000A0ZZCV0	101.6600000000	1	14.69	8.46	526.09
003422600846	095946	TQBR	MTLR	63.4300000000	3	0.00	0.00	190.29
003422600847	095946	TQBR	MTLR	63.4300000000	47	0.00	0.00	2981.21
003422600848	095946	TQBR	MTLR	63.4300000000	10	0.00	0.00	634.30
003422600849	095946	TQBR	MTLR	63.4300000000	10	0.00	0.00	634.30
003422600831	095946	TQBR	MOEX	163.0000000000	10	0.00	0.00	1630.00
003422600832	095946	TQBR	MOEX	163.0000000000	10	0.00	0.00	1630.00
003422600833	095946	TQBR	MOEX	163.0000000000	30	0.00	0.00	4890.00
003422600834	095946	TQBR	MOEX	163.0000000000	30	0.00	0.00	4890.00
003422600835	095946	TQBR	MOEX	163.0000000000	20	0.00	0.00	3260.00
003422600836	095946	TQBR	MOEX	163.0000000000	400	0.00	0.00	65200.00
003422600837	095946	TQBR	MOEX	163.0000000000	50	0.00	0.00	8150.00
003422600838	095946	TQBR	MOEX	163.0000000000	120	0.00	0.00	19560.00
003422600839	095946	TQBR	MOEX	163.0000000000	950	0.00	0.00	154850.00
003422600840	095946	TQBR	MOEX	163.0000000000	200	0.00	0.00	32600.00
003422600841	095946	TQBR	MOEX	163.0000000000	400	0.00	0.00	65200.00
003422600842	095946	TQBR	MOEX	163.0000000000	10	0.00	0.00	1630.00
003422600843	095946	TQBR	MOEX	163.0000000000	100	0.00	0.00	16300.00
003422600844	095946	TQBR	MOEX	163.0000000000	40	0.00	0.00	6520.00
003422600845	095946	TQBR	MOEX	163.0000000000	10	0.00	0.00	1630.00
003422600856	095947	TQBR	MTLRP	73.5000000000	10	0.00	0.00	735.00
003422600857	095947	TQBR	MTLRP	73.5000000000	100	0.00	0.00	7350.00
003422600858	095947	TQBR	MTLRP	73.5000000000	30	0.00	0.00	2205.00
003422600851	095947	TQTF	FXTB	746.9000000000	7	0.00	0.00	5228.30
003422600852	095947	TQTF	FXTB	746.9000000000	402	0.00	0.00	300253.80
003422600853	095947	TQTF	FXTB	746.9000000000	2000	0.00	0.00	1493800.00
003422600854	095947	TQTF	FXTB	746.9000000000	1534	0.00	0.00	1145744.60
003422600855	095947	TQBR	AKRN	5900.0000000000	20	0.00	0.00	118000.00
003422600850	095947	TQCB	RU000A1020S0	102.5000000000	30	416.70	12.09	30750.00
003422600859	095947	TQBR	NSVZ	201.0000000000	20	0.00	0.00	4020.00
003422600860	095947	TQBR	POLY	1697.7000000000	1	0.00	0.00	1697.70
003422600861	095947	TQBR	POLY	1697.7000000000	2	0.00	0.00	3395.40
003422600862	095947	TQBR	POLY	1697.7000000000	17	0.00	0.00	28860.90
003422600863	095947	TQBR	POLY	1697.7000000000	3	0.00	0.00	5093.10
003422600864	095947	TQBR	POLY	1697.7000000000	15	0.00	0.00	25465.50
003422600865	095947	TQBR	POLY	1697.7000000000	10	0.00	0.00	16977.00
003422600866	095947	TQBR	POLY	1697.7000000000	2	0.00	0.00	3395.40
003422600867	095947	TQBR	POLY	1697.7000000000	2	0.00	0.00	3395.40
003422600868	095947	TQBR	POLY	1697.7000000000	24	0.00	0.00	40744.80
003422600869	095947	TQBR	POLY	1697.7000000000	12	0.00	0.00	20372.40
003422600870	095947	TQBR	POLY	1697.7000000000	12	0.00	0.00	20372.40
003422600871	095947	TQBR	POLY	1697.7000000000	1	0.00	0.00	1697.70
003422600872	095947	TQBR	POLY	1697.7000000000	5	0.00	0.00	8488.50
003422600873	095947	TQBR	POLY	1697.7000000000	2	0.00	0.00	3395.40
003422600874	095947	TQBR	POLY	1697.7000000000	12	0.00	0.00	20372.40
003422600875	095947	TQBR	POLY	1697.7000000000	12	0.00	0.00	20372.40
003422600876	095947	TQBR	POLY	1697.7000000000	6	0.00	0.00	10186.20
003422600877	095947	TQBR	POLY	1697.7000000000	40	0.00	0.00	67908.00
003422600878	095947	TQBR	POLY	1697.7000000000	6	0.00	0.00	10186.20
003422600879	095947	TQBR	POLY	1697.7000000000	29	0.00	0.00	49233.30
003422600880	095947	TQBR	POLY	1697.7000000000	210	0.00	0.00	356517.00
003422600881	095947	TQBR	POLY	1697.7000000000	11	0.00	0.00	18674.70
003422600882	095947	TQBR	POLY	1697.7000000000	1	0.00	0.00	1697.70
003422600883	095947	TQBR	POLY	1697.7000000000	1	0.00	0.00	1697.70
003422600884	095947	TQBR	POLY	1697.7000000000	150	0.00	0.00	254655.00
003422600885	095947	TQBR	POLY	1697.7000000000	37	0.00	0.00	62814.90
003422600886	095947	TQBR	POLY	1697.7000000000	10	0.00	0.00	16977.00
003422600887	095947	TQBR	POLY	1697.7000000000	190	0.00	0.00	322563.00
003422600888	095947	TQBR	POLY	1697.7000000000	20	0.00	0.00	33954.00
003422600889	095947	TQBR	POLY	1697.7000000000	30	0.00	0.00	50931.00
003422600890	095947	TQBR	POLY	1697.7000000000	10	0.00	0.00	16977.00
003422600891	095947	TQBR	POLY	1697.7000000000	100	0.00	0.00	169770.00
003422600892	095947	TQBR	POLY	1697.7000000000	70	0.00	0.00	118839.00
003422600893	095947	TQBR	POLY	1697.7000000000	1	0.00	0.00	1697.70
003422600894	095947	TQBR	POLY	1697.7000000000	29	0.00	0.00	49233.30
003422600895	095947	TQBR	POLY	1697.7000000000	10	0.00	0.00	16977.00
003422600896	095947	TQBR	POLY	1697.7000000000	1	0.00	0.00	1697.70
003422600897	095947	TQBR	POLY	1697.7000000000	1	0.00	0.00	1697.70
003422600898	095947	TQBR	POLY	1697.7000000000	9	0.00	0.00	15279.30
003422600899	095947	TQBR	POLY	1697.7000000000	16	0.00	0.00	27163.20
003422600900	095948	TQCB	RU000A0ZYUJ0	101.5600000000	5	108.70	4.59	5078.00
003422600901	095948	TQCB	RU000A0ZYUJ0	101.5600000000	10	217.40	4.59	10156.00
003422600902	095948	TQCB	RU000A0ZYUJ0	101.5600000000	9	195.66	4.59	9140.40
003422601015	095948	TQBR	RSTI	1.7277000000	5000	0.00	0.00	8638.50
003422601016	095948	TQBR	RSTI	1.7277000000	5000	0.00	0.00	8638.50
003422601017	095948	TQBR	RSTI	1.7277000000	4000	0.00	0.00	6910.80
003422601018	095948	TQBR	RSTI	1.7277000000	3000	0.00	0.00	5183.10
003422601019	095948	TQBR	RSTI	1.7277000000	2000	0.00	0.00	3455.40
003422601020	095948	TQBR	RSTI	1.7277000000	3000	0.00	0.00	5183.10
003422601021	095948	TQBR	RSTI	1.7277000000	2000	0.00	0.00	3455.40
003422601022	095948	TQBR	RSTI	1.7277000000	40000	0.00	0.00	69108.00
003422601023	095948	TQBR	RSTI	1.7277000000	3000	0.00	0.00	5183.10
003422601024	095948	TQBR	RSTI	1.7277000000	38000	0.00	0.00	65652.60
003422601025	095948	TQBR	RSTI	1.7277000000	7000	0.00	0.00	12093.90
003422601026	095948	TQBR	RSTI	1.7277000000	2000	0.00	0.00	3455.40
003422601027	095948	TQBR	RSTI	1.7277000000	3000	0.00	0.00	5183.10
003422601028	095948	TQBR	RSTI	1.7277000000	97000	0.00	0.00	167586.90
003422600903	095948	TQTF	SBSP	1451.4000000000	1	0.00	0.00	1451.40
003422600907	095948	TQBR	BRZL	952.0000000000	3	0.00	0.00	2856.00
003422600905	095948	FQBR	AAPL-RM	9435.0000000000	1	0.00	0.00	9435.00
003422600906	095948	FQBR	AAPL-RM	9435.0000000000	5	0.00	0.00	47175.00
003422600908	095948	TQBR	GAZP	214.0000000000	3150	0.00	0.00	674100.00
003422600909	095948	TQBR	GAZP	214.0000000000	50	0.00	0.00	10700.00
003422600910	095948	TQBR	GAZP	214.0000000000	3000	0.00	0.00	642000.00
003422600911	095948	TQBR	GAZP	214.0000000000	350	0.00	0.00	74900.00
003422600912	095948	TQBR	GAZP	214.0000000000	70	0.00	0.00	14980.00
003422600913	095948	TQBR	GAZP	214.0000000000	130	0.00	0.00	27820.00
003422600914	095948	TQBR	GAZP	214.0000000000	1000	0.00	0.00	214000.00
003422600915	095948	TQBR	GAZP	214.0000000000	450	0.00	0.00	96300.00
003422600916	095948	TQBR	GAZP	214.0000000000	1300	0.00	0.00	278200.00
003422600917	095948	TQBR	GAZP	214.0000000000	500	0.00	0.00	107000.00
003422600918	095948	TQBR	GAZP	214.0000000000	20	0.00	0.00	4280.00
003422600919	095948	TQBR	GAZP	214.0000000000	480	0.00	0.00	102720.00
003422600920	095948	TQBR	GAZP	214.0000000000	500	0.00	0.00	107000.00
003422600921	095948	TQBR	GAZP	214.0000000000	10	0.00	0.00	2140.00
003422600922	095948	TQBR	GAZP	214.0000000000	10	0.00	0.00	2140.00
003422600923	095948	TQBR	GAZP	214.0000000000	200	0.00	0.00	42800.00
003422600924	095948	TQBR	GAZP	214.0000000000	20	0.00	0.00	4280.00
003422600925	095948	TQBR	GAZP	214.0000000000	780	0.00	0.00	166920.00
003422600926	095948	TQBR	GAZP	214.0000000000	50	0.00	0.00	10700.00
003422600927	095948	TQBR	GAZP	214.0000000000	30	0.00	0.00	6420.00
003422600928	095948	TQBR	GAZP	214.0000000000	5000	0.00	0.00	1070000.00
003422600929	095948	TQBR	GAZP	214.0000000000	20	0.00	0.00	4280.00
003422600930	095948	TQBR	GAZP	214.0000000000	10	0.00	0.00	2140.00
003422600931	095948	TQBR	GAZP	214.0000000000	3000	0.00	0.00	642000.00
003422600932	095948	TQBR	GAZP	214.0000000000	10	0.00	0.00	2140.00
003422600933	095948	TQBR	GAZP	214.0000000000	30	0.00	0.00	6420.00
003422600934	095948	TQBR	GAZP	214.0000000000	30	0.00	0.00	6420.00
003422600935	095948	TQBR	GAZP	214.0000000000	650	0.00	0.00	139100.00
003422600936	095948	TQBR	GAZP	214.0000000000	390	0.00	0.00	83460.00
003422600937	095948	TQBR	GAZP	214.0000000000	200	0.00	0.00	42800.00
003422600938	095948	TQBR	GAZP	214.0000000000	10	0.00	0.00	2140.00
003422600939	095948	TQBR	GAZP	214.0000000000	1500	0.00	0.00	321000.00
003422600940	095948	TQBR	GAZP	214.0000000000	1320	0.00	0.00	282480.00
003422600941	095948	TQBR	GAZP	214.0000000000	20	0.00	0.00	4280.00
003422600942	095948	TQBR	GAZP	214.0000000000	1260	0.00	0.00	269640.00
003422600943	095948	TQBR	GAZP	214.0000000000	160	0.00	0.00	34240.00
003422600944	095948	TQBR	GAZP	214.0000000000	580	0.00	0.00	124120.00
003422600945	095948	TQBR	GAZP	214.0000000000	10	0.00	0.00	2140.00
003422600946	095948	TQBR	GAZP	214.0000000000	410	0.00	0.00	87740.00
003422600947	095948	TQBR	GAZP	214.0000000000	2000	0.00	0.00	428000.00
003422600948	095948	TQBR	GAZP	214.0000000000	290	0.00	0.00	62060.00
003422600949	095948	TQBR	GAZP	214.0000000000	5860	0.00	0.00	1254040.00
003422600950	095948	TQBR	GAZP	214.0000000000	1430	0.00	0.00	306020.00
003422600951	095948	TQBR	GAZP	214.0000000000	570	0.00	0.00	121980.00
003422600952	095948	TQBR	GAZP	214.0000000000	100	0.00	0.00	21400.00
003422600953	095948	TQBR	GAZP	214.0000000000	60	0.00	0.00	12840.00
003422600954	095948	TQBR	GAZP	214.0000000000	270	0.00	0.00	57780.00
003422600955	095948	TQBR	GAZP	214.0000000000	10	0.00	0.00	2140.00
003422600956	095948	TQBR	GAZP	214.0000000000	50	0.00	0.00	10700.00
003422600957	095948	TQBR	GAZP	214.0000000000	1000	0.00	0.00	214000.00
003422600958	095948	TQBR	GAZP	214.0000000000	620	0.00	0.00	132680.00
003422600959	095948	TQBR	GAZP	214.0000000000	700	0.00	0.00	149800.00
003422600960	095948	TQBR	GAZP	214.0000000000	2000	0.00	0.00	428000.00
003422600961	095948	TQBR	GAZP	214.0000000000	1910	0.00	0.00	408740.00
003422600962	095948	TQBR	GAZP	214.0000000000	100	0.00	0.00	21400.00
003422600963	095948	TQBR	GAZP	214.0000000000	10000	0.00	0.00	2140000.00
003422600964	095948	TQBR	GAZP	214.0000000000	50	0.00	0.00	10700.00
003422600965	095948	TQBR	GAZP	214.0000000000	200	0.00	0.00	42800.00
003422600966	095948	TQBR	GAZP	214.0000000000	160	0.00	0.00	34240.00
003422600967	095948	TQBR	GAZP	214.0000000000	500	0.00	0.00	107000.00
003422600968	095948	TQBR	GAZP	214.0000000000	1000	0.00	0.00	214000.00
003422600969	095948	TQBR	GAZP	214.0000000000	200	0.00	0.00	42800.00
003422600970	095948	TQBR	GAZP	214.0000000000	700	0.00	0.00	149800.00
003422600971	095948	TQBR	GAZP	214.0000000000	200	0.00	0.00	42800.00
003422600972	095948	TQBR	GAZP	214.0000000000	600	0.00	0.00	128400.00
003422600973	095948	TQBR	GAZP	214.0000000000	290	0.00	0.00	62060.00
003422600974	095948	TQBR	GAZP	214.0000000000	5000	0.00	0.00	1070000.00
003422600975	095948	TQBR	GAZP	214.0000000000	100	0.00	0.00	21400.00
003422600976	095948	TQBR	GAZP	214.0000000000	60	0.00	0.00	12840.00
003422600977	095948	TQBR	GAZP	214.0000000000	1000	0.00	0.00	214000.00
003422600978	095948	TQBR	GAZP	214.0000000000	250	0.00	0.00	53500.00
003422600979	095948	TQBR	GAZP	214.0000000000	1000	0.00	0.00	214000.00
003422600980	095948	TQBR	GAZP	214.0000000000	2000	0.00	0.00	428000.00
003422600981	095948	TQBR	GAZP	214.0000000000	500	0.00	0.00	107000.00
003422600982	095948	TQBR	GAZP	214.0000000000	20	0.00	0.00	4280.00
003422600983	095948	TQBR	GAZP	214.0000000000	500	0.00	0.00	107000.00
003422600984	095948	TQBR	GAZP	214.0000000000	350	0.00	0.00	74900.00
003422600985	095948	TQBR	GAZP	214.0000000000	500	0.00	0.00	107000.00
003422600986	095948	TQBR	GAZP	214.0000000000	1000	0.00	0.00	214000.00
003422600987	095948	TQBR	GAZP	214.0000000000	500	0.00	0.00	107000.00
003422600988	095948	TQBR	GAZP	214.0000000000	500	0.00	0.00	107000.00
003422600989	095948	TQBR	GAZP	214.0000000000	100	0.00	0.00	21400.00
003422600990	095948	TQBR	GAZP	214.0000000000	500	0.00	0.00	107000.00
003422600991	095948	TQBR	GAZP	214.0000000000	200	0.00	0.00	42800.00
003422600992	095948	TQBR	GAZP	214.0000000000	100	0.00	0.00	21400.00
003422600993	095948	TQBR	GAZP	214.0000000000	1000	0.00	0.00	214000.00
003422600994	095948	TQBR	GAZP	214.0000000000	2500	0.00	0.00	535000.00
003422600995	095948	TQBR	GAZP	214.0000000000	500	0.00	0.00	107000.00
003422600996	095948	TQBR	GAZP	214.0000000000	80	0.00	0.00	17120.00
003422600997	095948	TQBR	GAZP	214.0000000000	1060	0.00	0.00	226840.00
003422600998	095948	TQBR	GAZP	214.0000000000	500	0.00	0.00	107000.00
003422600999	095948	TQBR	GAZP	214.0000000000	100	0.00	0.00	21400.00
003422601000	095948	TQBR	GAZP	214.0000000000	100	0.00	0.00	21400.00
003422601001	095948	TQBR	GAZP	214.0000000000	500	0.00	0.00	107000.00
003422601002	095948	TQBR	GAZP	214.0000000000	100	0.00	0.00	21400.00
003422601003	095948	TQBR	GAZP	214.0000000000	930	0.00	0.00	199020.00
003422601004	095948	TQBR	GAZP	214.0000000000	40	0.00	0.00	8560.00
003422601005	095948	TQBR	GAZP	214.0000000000	60	0.00	0.00	12840.00
003422601006	095948	TQBR	GAZP	214.0000000000	100	0.00	0.00	21400.00
003422601007	095948	TQBR	GAZP	214.0000000000	20	0.00	0.00	4280.00
003422601008	095948	TQBR	GAZP	214.0000000000	10	0.00	0.00	2140.00
003422601009	095948	TQBR	GAZP	214.0000000000	10	0.00	0.00	2140.00
003422601010	095948	TQBR	GAZP	214.0000000000	4930	0.00	0.00	1055020.00
003422601011	095948	TQBR	GAZP	214.0000000000	500	0.00	0.00	107000.00
003422601012	095948	TQBR	GAZP	214.0000000000	300	0.00	0.00	64200.00
003422601013	095948	TQBR	GAZP	214.0000000000	680	0.00	0.00	145520.00
003422600904	095948	TQPI	GRNT	0.5035000000	100	0.00	0.00	50.35
003422601014	095948	TQBR	IGST	1029.0000000000	10	0.00	0.00	10290.00
003422601031	095949	FQBR	INTC-RM	3660.0000000000	5	0.00	0.00	18300.00
003422601032	095949	FQBR	INTC-RM	3660.0000000000	1	0.00	0.00	3660.00
003422601033	095949	FQBR	INTC-RM	3660.0000000000	2	0.00	0.00	7320.00
003422601029	095949	TQCB	RU000A102GU5	100.6700000000	1	2.03	7.36	1006.70
003422601030	095949	TQCB	RU000A102GU5	100.6700000000	1	2.03	7.36	1006.70
003422601034	095950	TQOB	SU26211RMFS1	104.2300000000	10	278.00	4.91	10423.00
003422601035	095950	TQBR	MGNT	5405.5000000000	3	0.00	0.00	16216.50
003422601036	095950	TQBR	MGNT	5405.5000000000	1	0.00	0.00	5405.50
003422601037	095950	TQBR	MGNT	5405.5000000000	5	0.00	0.00	27027.50
003422601038	095950	TQBR	MGNT	5405.5000000000	2	0.00	0.00	10811.00
003422601039	095950	TQBR	MGNT	5405.5000000000	2	0.00	0.00	10811.00
003422601040	095950	TQBR	MGNT	5405.5000000000	3	0.00	0.00	16216.50
003422601041	095950	TQBR	MGNT	5405.5000000000	7	0.00	0.00	37838.50
003422601042	095950	TQBR	MGNT	5405.5000000000	3	0.00	0.00	16216.50
003422601043	095950	TQBR	MGNT	5405.5000000000	7	0.00	0.00	37838.50
003422601044	095950	TQBR	MGNT	5405.5000000000	3	0.00	0.00	16216.50
003422601045	095950	TQBR	MGNT	5405.5000000000	1	0.00	0.00	5405.50
003422601046	095950	TQBR	MGNT	5405.5000000000	1	0.00	0.00	5405.50
003422601047	095950	TQBR	MGNT	5405.5000000000	1	0.00	0.00	5405.50
003422601048	095950	TQBR	MGNT	5405.5000000000	1	0.00	0.00	5405.50
003422601049	095950	TQBR	MGNT	5405.5000000000	8	0.00	0.00	43244.00
003422601050	095950	TQBR	UWGN	180.7000000000	10	0.00	0.00	1807.00
003422601051	095950	TQBR	UWGN	180.7000000000	10	0.00	0.00	1807.00
003422601060	095951	TQTF	FXKZ	230.4000000000	1	0.00	0.00	230.40
003422601061	095951	TQBR	ABRD	208.0000000000	20	0.00	0.00	4160.00
003422601062	095951	TQBR	ABRD	208.0000000000	10	0.00	0.00	2080.00
003422601052	095951	TQCB	RU000A101QN1	99.4400000000	2	6.46	6.10	1988.80
003422601063	095951	TQBR	PHOR	3140.0000000000	8	0.00	0.00	25120.00
003422601064	095951	TQBR	PHOR	3140.0000000000	15	0.00	0.00	47100.00
003422601065	095951	TQBR	PHOR	3140.0000000000	9	0.00	0.00	28260.00
003422601066	095951	TQBR	PHOR	3140.0000000000	2	0.00	0.00	6280.00
003422601067	095951	TQBR	PHOR	3140.0000000000	5	0.00	0.00	15700.00
003422601068	095951	TQBR	PHOR	3140.0000000000	6	0.00	0.00	18840.00
003422601069	095951	TQBR	PHOR	3140.0000000000	15	0.00	0.00	47100.00
003422601053	095951	TQTD	TGLD	0.0785000000	67	0.00	0.00	5.26
003422601054	095951	TQTD	TGLD	0.0785000000	67	0.00	0.00	5.26
003422601055	095951	TQTD	TGLD	0.0785000000	67	0.00	0.00	5.26
